     -6.00000000e+00      4.75877493e-05
     -5.76000000e+00      2.51214751e-04
     -5.52000000e+00      6.89241588e-04
     -5.28000000e+00      1.53206416e-03
     -5.04000000e+00      3.02412670e-03
     -4.80000000e+00      5.53675436e-03
     -4.56000000e+00      9.54428269e-03
     -4.32000000e+00      1.56353294e-02
     -4.08000000e+00      2.44293580e-02
     -3.84000000e+00      3.65035679e-02
     -3.60000000e+00      5.22239487e-02
     -3.36000000e+00      7.16102715e-02
     -3.12000000e+00      9.41644050e-02
     -2.88000000e+00      1.18816682e-01
     -2.64000000e+00      1.43927997e-01
     -2.40000000e+00      1.67472761e-01
     -2.16000000e+00      1.87288302e-01
     -1.92000000e+00      2.01434517e-01
     -1.68000000e+00      2.08493962e-01
     -1.44000000e+00      2.07818844e-01
     -1.20000000e+00      1.99593929e-01
     -9.60000000e-01      1.84779807e-01
     -7.20000000e-01      1.64906540e-01
     -4.80000000e-01      1.41832507e-01
     -2.40000000e-01      1.17474948e-01
      0.00000000e+00      9.35943330e-02
      2.40000000e-01      7.16175219e-02
      4.80000000e-01      5.25390646e-02
      7.20000000e-01      3.68803786e-02
      9.60000000e-01      2.47247329e-02
      1.20000000e+00      1.58020665e-02
      1.44000000e+00      9.61393328e-03
      1.68000000e+00      5.56160706e-03
      1.92000000e+00      3.05729379e-03
      2.16000000e+00      1.59669137e-03
      2.40000000e+00      7.92485409e-04
      2.64000000e+00      3.74037689e-04
      2.88000000e+00      1.68048765e-04
      3.12000000e+00      7.19431665e-05
      3.36000000e+00      2.93854168e-05
      3.60000000e+00      1.14615616e-05
      3.84000000e+00      4.27424105e-06
      4.08000000e+00      1.52445012e-06
      4.32000000e+00      5.20661709e-07
      4.56000000e+00      1.70151262e-07
      4.80000000e+00      5.33030938e-08
      5.04000000e+00      1.59385386e-08
      5.28000000e+00      4.55660594e-09
      5.52000000e+00      1.21160977e-09
      5.76000000e+00      2.87452838e-10
      6.00000000e+00      3.99347984e-11
